id,value
dsil.flas.kps.ku.ac.th,14
login.dotomi.com,12
s2.ddt.boomz.in.th,3
cm.mgid.com,80
xa.firefox1.com,15
195.123.209.140,3
www.tgn2u.com,4
t.mplxtms.com,1
www.blogblog.com,8
www.src.ku.ac.th,77
cloud.firefox1.com,10
www.tgpro.co.th,11
www.regweb.registrar.ku.ac.th,48
stream.music.joox.com,77
www.test16.tht.in,1
n.mplxtms.com,1
www.tessabansaohai.go.th,7
valve1900.steamcontent.com,49
ums.adtechjp.com,44
www.tgipmt.com,12
www.tfu.co.th,9
www.tgtk-alumni.com,18
update.smarttechnology365.me,1
www.tewada9.com,4
res2.ddt.boomz.in.th,104
www.thaboph.org,2
manifest.prod.boltdns.net,20
www.arcgis.com,33
logisticbasic.blogspot.com,3
www.tgsaving.com,53
www.thaboschool.com,1
doujin-th.com,231
www.thachana.go.th,1
eeba.eco.ku.ac.th,7
zxpic.imtt.qq.com,2
www.thachumpon.go.th,5
www.research.ifrpd.ku.ac.th,1
cdn2.javhd.com,17
www.thachana.ac.th,2
www.msn.com,28
www.tgg.co.th,2
119.29.29.29,4
91.228.167.87:80,21
www.tgbi.or.th,20
pubads.g.doubleclick.net,31
www.worldcat.org,1
morphed.ru,13
203.154.179.48,19
go.taylorandfrancis.com,4
www.thai2ads.com,1
platform.twitter.com,66
www.csc.ku.ac.th,26
assets.fo3.garena.vn,12
www.thai2hand.com,1
www.thai2market.com,26
crl.comodoca.com,19
www.thai2china.com,101
www.thabo.nongkhai.police.go.th,47
ads.medi-8.net,78
www.tgpilotrecruitment.com,1
person.psd.kps.ku.ac.th,12
www.thai3dviz.com,16
www.thadan.com,3
gspe19.ls.apple.com,316
www.thai2biz.net,6
203.154.179.26,63
www.thachaibiogas.blogspot.jp,1
tv2-pt.line-apps.com,27
www.tfac.co.th,9
admax.socdm.com,44
www.thai5dental.com,25
au.ff.avast.com:80,13
www.thai2sell.com,24
cast-cs-j.adtdp.com,21
r.amoad.com,7
protostats.bigo.sg,9
ssp-bidapi-n1.i-mobile.co.jp,100
thachaibiogas.blogspot.jp,1
service.ifrpd.ku.ac.th,8
messages.api.autodesk.com.s3.amazonaws.com,32
www.thaiaccountnews.com,17
dl.os.line.naver.jp,1
www.thai4promotion.com,10
www.thai3d.net,2
info.music.metaservices.microsoft.com,1
www.thaiactuary.blogspot.com,1
www.thaiadmin.co.th,21
spnet33.i-mobile.co.jp,62
sdk.api.altamob.com,23
stat.int.browser.baidu.com,19
img.mediad2.jp,3
www.thaiadpoint.com,1
centos.ustc.edu.cn,3
www.thaiacting.com,1
www.thadee.go.th,1
www.thai-a.com,18
smart.tinyhoneybee.com,1
www.thai4rent.com,30
thaiadpoint.com,1
www.thai-aec.com,25
amdc.m.taobao.com,4
ipv6.msftncsi.com,21
wx4.sinaimg.cn,16
www.thaiaerobics.com,1
cs.nex8.net,19
commondatastorage.googleapis.com,5
162.254.193.14:80,3
www.thaiagri.com,3
v2st.shinobi.jp,76
cheetah-d.openx.net,82
www.thaiacrylic.com,6
jwpltx.com,55
www.aroyd.co.th,1
www.thai2home.com,16
api.bignox.com,2
next-services.apps.microsoft.com,1
www.thaiair.com,1
www.thaiairsoftgun.com,8
sync.shinobi.jp,41
www.thaiairways.com,19
thumb.pann.com,11
img80.imgspice.com,1
www.thaialmeraclub.com,1
www.thaiairways.co.th,18
www.spsgames.kps.ku.ac.th,16
www.thaialliance.com,2
www.thaiadsense.blogspot.com,1
www.gump.in.th,79
s.p.youku.com,3
ad2.nend.net,24
www.thaiadsense.blogspot.jp,1
proxy-13.sg1.dailymotion.com,36
dnl-04.geo.kaspersky.com,98
www.thaianatomy.com,8
isrg.trustid.ocsp.identrust.com,2
www.thai-aip.net,15
ww1.thaiamericancarclub.com,1
ad.lkqd.net,33
spcdnpc.i-mobile.co.jp,37
www.thaiandwebthai.com,1
tv.makathon.com,3
www.thaiamp.com,5
www.thaiamuletclub.com,1
www.thai-angler.tv,1
th-live.slatic.net,44
master14.teamviewer.com,52
kr.launcher.battle.net,2
www.w3.org,25
www.thaialigarh.com,15
api.exc.mob.com,31
proxy-detection.eset.com,108
sega05.arch.ku.ac.th,72
us.launcher.battle.net,73
www.thaianimate.com,1
droidclub.net,5
logcollect.sea.heroesofnewerth.com,30
masterserver.sea.heroesofnewerth.com,19
srv-live.lazada.co.th,71
www.thaiasa.com,2
fpei.ku.ac.th,96
api.joox.com,12
crt.usertrust.com,3
www.thaiadvertising.net,17
www.thaiaoms.org,7
www.thaiaids.org,1
secure-dcr.imrworldwide.com,9
sal.isanook.com,33
91.228.167.86:80,33
wmdstat.dev-sanook.com,15
www.thai-asset.com,1
www.thaiarmywives4.com,8
www.thaiapp.com,5
onclkds.com,39
www.thaiassetinter.com,14
bam.nr-data.net,9
segments.adaptv.advertising.com,1
east.human.ku.ac.th,7
www.thaiarmyradio.net,10
www.thaiantivirus.com,1
www.thaiartproject.org,23
www.thaiassetonline.com,1
region-g.men,3
www.mizuno.jp,43
tango-deg.com,3
www.thaiaupair.com,15
b.region-g.men,2
www.thaiaudioclub.net,3
162.254.193.37:80,3
s.yimg.jp,5
www.thaiarsenal.com,10
yjtag.yahoo.co.jp,6
www.thaiaseanhomeworkers.org,1
widget.criteo.com,17
s.pmddby.com,39
api.fotapro.com,23
www.thaiautoparts.or.th,2
flas.kps.ku.ac.th,27
img-egc.xvideos.com,25
content.xvideos.com,49
183.232.98.178:80,5
b92.yahoo.co.jp,21
d-cache.microad.jp,3
183.61.46.193:80,5
162.254.193.23:80,5
125.39.240.55:80,9
interprogram.ku.ac.th,4
cnt.fout.jp,25
www.thaiasianlife.com,6
alldb.kps.ku.ac.th,18
t.co,12
js.ad-score.com,5
gs.apple.com:80,2
download.iobit.com,2
apelsinnik.website,44
www.thaibangkokhost.com,1
kissmanga.com,62
dnsproxy.ff.avast.com,25
www.thaiantialcohol.com,36
www.kus.ku.ac.th,6
www.thaibangkaew.com,1
update.qihuweb.com,7
www.thaiautoshop.com,8
metrics.brightcove,1
www.goal.in.th,24
um11.eset.com,131
agr.ku.ac.th,2
www.thaibbclub.com,10
www.thaiappraisal.org,8
syndication.exoclick.com,223
ocsp.comodoca.com,40
c.securepaths.com,1
www.thaibcg.com,1
bitdefenders.iobit.com,1
www.cyberlab.lh1.ku.ac.th,3
www.pcfaster.com,7
www.thaibass.org,5
eoffice.rdi.ku.ac.th,5
www.thaibeauty4you.blogspot.jp,6
cm.g.doubleclick.net,49
ffs-global-upgrade.funplusgame.com,3
p191.atemda.com,41
aktrack.pubmatic.com,30
sync.clickonometrics.pl,1
green.erne.co,6
www.thaiben.ac.th,78
pixel.yabidos.com,72
m.addthisedge.com,23
dt.adsafeprotected.com,17
www.thaibaccarat.net,14
imgg-cdn.mgid.com,70
www.ase.eng.ku.ac.th,6
www.thaiattrageclub.com,3
www.thaiarusu.com,15
tools.3g.qq.com,3
netcheckcdn.xyz,145
www.thaiall.com,20
www.thaibetterfoods.com,23
www.thaibestclassified.com,1
dnl-13.geo.kaspersky.com,56
canvasdp-a.akamaihd.net,3
www.mizunoshop.net,615
img-cdn.ml.moonlian.com,7
www.thaibible.or.th,24
www.thaibible.net,2
www.edu.kps.ku.ac.th,6
www.thaibiogas.com,1
c.mgid.com,35
hkshort.weixin.qq.com,6
www.thaibesthardware.com,41
www.thaibhikkhunis.org,13
www.recoftc.org,22
www.thaibio.com,1
www.thaiantispam.com,2
thaiben.ac.th,10
www.thaiarthritis.org,5
www.thaibelief.com,8
www.thaibirder.com,1
bot.whatismyipaddress.com,7
www.thaibec.com,3
/v2/tracker?domain=videocloud&platform=video-js&session=286ec4c17f68e6fb729c275&account=5282994675001&destination=http%3A%2F%2Fwww.bugaboo.tv%2Fwatch%2F308017%3Frefid%3Dw_right_path&platform_version=5.18.4&player=players.brightcove.com%2F5282994675001%2FHJZPyITZKx_default&player_name=%5Busing%5D%20Bugaboo.tv&source=http%3A%2F%2Fwww.bugaboo.tv%2Fwatch%2F308016%3Frefid%3Dw_right_path&time=1491768044450&event=video_engagement&player_height=386&player_width=686&video_duration=443.135999&video=5382414945001&video_name=%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B4%E0%B8%87%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%87%E0%B8%A2%E0%B9%89%E0%B8%AD%E0%B8%99%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%202%20%E0%B9%80%E0%B8%A1.%E0%B8%A2.60%20%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%9B%205%2F7&rendition_url=http%3A%2F%2Fmanifest.prod.boltdns.net%2Fmanifest%2Fv1%2Fhls%2Fv4%2Faes128%2F5282994675001%2Fc2c03f6a-1f1b-4809-a2cd-8a3e0071ceb6%2F236e4040-ea4e-476f-8254-12fb6c6a1e4f%2F10s%2Frendition.m3u8%3Ffastly_token%3DNTkwNjBhMGNfZjBmODdjMDUzZmY4YjkzODhmY2ZmZDk1Y2JjNTc3YTA3Y2MzY2JjYTA0NDU3MDEwMmJjZTRiMGUxMjYxMjE2OQ%253D%253D&rendition_indicated_bps=1126400&rendition_mime_type=video%2Fx-mpegurl&rendition_height=540&rendition_width=960&media_requests=89&media_transfer_duration=14652&media_bytes_transferred=61394752&measured_bps=32030372&forward_buffer_seconds=0&range=434..442&qos.events.content.pause=1491768044424&qos.events.content.ended=1491768044442,1
www.thaibja.org,1
www.thaibizsoftware.com,1
jp-tags.mediaforge.com,41
master15.teamviewer.com,41
www.praew.com,12
m.one.impact-ad.jp,7
jp-mizuno.netmng.com,12
www.thaibarcodelabel.com,7
wx2.sinaimg.cn,15
www.thaiblogging.com,1
mizuno.resultspage.com,152
m.finishline.com,87
www.thaibev.com,24
www.thaiboardgame.net,2
ssp-sync.i-mobile.co.jp,1
www.thaiblogonline.com,1
www.thaibme.org,6
www.thaiblades.com,9
cache.send.microad.jp,1
www.thaibigbag.com,3
dev.visualwebsiteoptimizer.com,19
api.meitu.com,2
pagead2.googlesyndication.com,202
tags.tiqcdn.com,5
static.criteo.net,9
52.78.102.163,11
www.cs.sci.ku.ac.th,9
tvax2.sinaimg.cn,7
www.thaibone.com,1
images.finishline.com,9
ku.ac.th,9
thaibeauty4you.blogspot.jp,1
go.microsoft.com,134
soma-ap-southeast-1.smaato.net,42
www.thaibrands.com,25
www.thaibreastfeeding.org,1
www.thaibizhost.com,4
www.shop4thai.com,25
newstoredata.goforandroid.com,21
www.thaibesttrip.com,8
dnl-11.geo.kaspersky.com,184
www.thaiboatassociation.com,4
ocsp.sca1b.amazontrust.com,21
www.thaibookrecommend.com,2
www.thaibestjobs.com,8
clean.blackyd.com,4
crl.trust-provider.com,134
data.mistat.xiaomi.com,20
profile.line-cdn.net:80,104
elb-p-dms-dls-uw1-737189181.us-west-1.elb.amazonaws.com,40
www.thaibusinessresearch.com,25
ds.download.windowsupdate.com,140
www.thaibuffaloconservation.com,1
www.thaibrothers.net,1
www.bugaboo.tv,6
202.28.87.16,2
onsite.smarterhq.io,3
www.thaibuzz.com,12
www.thaibusrent.com,3
th-live-02.slatic.net,34
th-live-03.slatic.net,38
filerep.ff.avast.com,1
a.applovin.com,17
www.vet.kps.ku.ac.th,4
www.thaicameracafe.com,3
itunes.apple.com,3
www.microsoft.com,266
www.thaibookonline.com,4
static.javhd.com,10
segments.adap.tv,5
travel.sanook.com,1
p1.isanook.com,22
d1adefie7lo7jl.cloudfront.net,52
p3.isanook.com,32
xp2.zedo.com,24
p.adsymptotic.com,17
ad.crwdcntrl.net,5
www.thaicadet.org,8
p4.isanook.com,29
www.kitman.human.ku.ac.th,2
www.thaibusinesspr.com,3
31.202.128.209,1
www.thaicarcenter.com,1
www.thaibulksms.com,1
www.thaibts.com,23
www.thaibarista.org,1
dns.weixin.qq.com,14
widget.perfectmarket.com,7
www.prthai.com,1
www.thaicabincrew.com,1
www.thaicarhire.com,25
www.thaibuztraining.com,2
booster-7.com,1
www.thaibubbles.com,1
www.thaicar.com,26
www.thai-canada.com,21
d1.zedo.com,16
www.thaicarclub.com,55
www.thaicarlover.com,4
pq-direct.revsci.net,5
www.thaicarnews.com,25
c.riskified.com,5
www.thaibrother.net,2
dpm.demdex.net,28
cm.everesttech.net,8
js.revsci.net,4
www.vettech.ku.ac.th,18
t-cdn.atas.io,1
www.thaibook4u.com,1
certificates.intel.com,304
images.taboola.com,88
www.thaibuild.com,2
www.thaibusinesslist.com,3
www.thaibreast.org,14
www.thaicarnumber.com,1
ads.ch7.com,9
vip.thailandtorrent.com,32
dnl-19.geo.kaspersky.com,40
www.thai-canal.com,7
dw-us.funplusgame.com,1
quest2.ddt.boomz.in.th,138
vast.ssp.optimatic.com,69
ww12.thaicarok.com,1
162.254.192.19:80,2
www.thaicatclub.com,9
p.brsrvr.com,3
www.thaicanadian-sports.com,7
www.thaicatholicbible.com,25
pixel.sitescout.com,2
img.as.fsanook.com,11
www.thaibizcenter.com,23
www.thaicatering.com,7
www.thaicatwalk.com,72
kamatagomu-com.sslwww.jp,21
91.228.167.46:80,15
www.thaicarglass.com,14
www.thaicarvingart.com,7
162.254.192.27:80,2
ku-press.ku.ac.th,94
iad.intaff.ku.ac.th,19
www.google-analytics.com,128
www.thaicentertransformer.com,31
b1sync.zemanta.com,1
www.thaicctv.com,2
www.thaicargo.com,11
tv1-pt.line-apps.com,51
www.thaicentral.co.th,46
img.locker.cmcm.com,2
www.thaiceramicsociety.com,17
www.thaiceramicsociety.or.th,2
www.one2car.com,20
static.adf.ly,15
apis.sanook.com,5
www.thaicartalk.com,12
www.thaicenterway.com,21
tr3.smarterhq.io,1
tbapi.search.ask.com,15
www.thaicharger.com,4
tva1.sinaimg.cn,32
cas.jp.as.criteo.com,5
update.mobileassist.baidu.com,2
api.lolesports.com,8
th.stream.music.joox.com,71
www.thaichewrubber.com,1
als.funplusgame.com,1
www.thaichinatrading.com,1
203.154.179.47,7
www.thaicatechesis.com,6
www.journal.eco.ku.ac.th,16
getimage.member.sanook.com,2
www.thaichiro.com,11
www.thai-choice.com,1
veri-art.net,5
rtanc.ac.th,1
www.thaichamber.org,14
x.rafomedia.com,1
client.hola.org,12
ap.lijit.com,22
bbcwssc.ic.llnwd.net,1
www.chem.flas.kps.ku.ac.th,1
candycrushsodamobile.king.com,15
www.thaichristian.ac.th,3
www.thaicharoenshuk.com,37
www.thaicinema.org,33
91.191.184.32,1
medi8.genieesspv.jp,204
pornsex99.info,4
proxy-070.dc3.dailymotion.com,12
www.thaichuros.co.th,14
www.thaicatholicradio.com,41
en.pornbusters.to,15
www.thaicity4social.com,21
www.thaicine.net,1
bsch.serving-sys.com,1
www.thaicityfarm.com,2
d.plugrush.com,1
pixel.wp.com,14
www.thaiclassicguitar.com,23
lbsonline.pushct.baidu.com,3
ichannel.snssdk.com,1
www.pangya.in.th,21
alog.umeng.com,8
pangya.mygame.in.th,17
optimized-by.rubiconproject.com,5
helpgrid1.ksmobile.com,13
i4.c.eset.com:80,10
ajax.cloudflare.com,5
www.thaich8.com,5
www.thaicleft.org,8
ad.ajillionmax.com,4
manifest-service.iflix.com,1
m8.zedo.com,7
ygiudewsqhct.in,13
gslbeacon.lijit.com,2
us-ads.openx.net,3
vap2iad1.lijit.com,2
www.thaiclinic.com,15
nqs-nl1-c2.youboranqs01.com,223
a.teads.tv,2
pm.w55c.net,3
www.thaiclever.com,74
rp.gwallet.com,15
frickyfuck.xyz,7
www.thaicoffeelove.com,4
fse.csc.ku.ac.th,24
openxjapan-d.openx.net,56
i.snssdk.com,1
thaicera.blogspot.jp,1
ce.lijit.com,21
www.thaicollectible.com,14
download.qnap.com,45
prwidgets.com,9
www.tlcthai.com,24
ocsp.godaddy.com,30
tracking.searchmarketing.com,2
nonecss.com,22
static.plugrush.com,1
widget.us.criteo.com,2
usa.ime.cootek.com,51
sync.intentiq.com,1
accounts.google.com,27
123.151.152.50:80,7
p1.pstatp.com,8
www.thaiciviceducation.org,8
dns.joox.com:80,16
s.update.wtag.adaptv.advertising.com,13
nekopost.net,1
www.3star88.net,34
883s38865.cdnasiaclub.com,24
www.yamaha-motor.co.th,15
idpix.media6degrees.com,3
2g.pantip.com,7
www.thaichilddevelopment.com,10
www.thaibookworld.com,2
www.thaicity.co.th,9
lotame.sync.yume.com,1
www.go.sa.ku.ac.th,1
www.thaicma.or.th,5
www.thaicons.com,1
tag.clrstm.com,2
content.garena.com,22
www.thaiconstructionpages.com,8
www.thaicoffee.or.th,17
www.nekopost.net,67
w.wer.in.th,2
women.thaiza.com,5
include1.thaiza.com,7
admission.ku.ac.th,13
gcs-asia-00002.content-storage-download.googleapis.com:80,5
train.eto.ku.ac.th,14
www.pdfzilla.com,9
bj-dsponline-virginia-1763182688.us-east-1.elb.amazonaws.com,4
cdn-adn.rayjump.com,10
www.thaicookingrecipe.com,19
www.thaiconsulatedubai.com,12
images.thaiza.com,7
ad-apac.doubleclick.net,1
asset.mebmarket.com,1
www.eto.ku.ac.th,19
office.csc.ku.ac.th,18
www.thai-consulate.org.hk,2
cdn.gigya.com,2
image6.pubmatic.com,3
www.thaicounsel.com,11
www.thaicopycd.com,1
psreview.soc.ku.ac.th,3
finishline.ugc.bazaarvoice.com,5
217.23.138.248,2
www.thaicouncil.org,15
tracker.bumq.com,281
cdn2.gigya.com,1
sync.search.spotxchange.com,3
www.nero.com,1
sucai.mobile.dl.meitu.com,14
www.thaicpe.com,25
s.moatads.com,3
mhc-us.myhomescreen.tv,1
action.media6degrees.com,1
research.ifrpd.ku.ac.th,9
img-hw.xvideos.com,20
sync.mathtag.com,33
www.thaicraft.igetweb.com,1
ad.sxp.smartclip.net,4
install10.nero.com,1
www.thaicouncil.com,2
cm.send.microadinc.com,4
fei.pro-market.net,3
www.intechnical.net,72
sync.tidaltv.com,17
www.igetweb.com,6
cdnjs.cloudflare.com,38
image.dek-d.com,3
www.thaicosderm.org,4
c.msn.com,11
d.turn.com,15
www.thaicraftsgallery.com,2
c.bing.com,23
mokkouy.com,7
www.thaicpdonline.com,6
cdn.popcash.net,4
pubsub.pubnub.com,13
d11n56gnesft9d.cloudfront.net,5
www.thaicrc.com,2
www.cartoonclub-th.com,62
www.jovetech.com,69
ads.mp.mydas.mobi,33
stat.popstat.net,1
www.thaicreate.com,4
cdn.innity.net,16
avd.innity.net,5
www.snipertopanime.net,14
imoney.in.th,2
update.bav.baidu.com,1
avd.innity.com,17
ocsp.globalsign.com,4
www.thaicrossword.net,10
www.thaichinese.net,10
www.thaicrosstitch.com,7
bioff.forest.ku.ac.th,8
match.adsrvr.org,51
redirector.gvt1.com,43
221.228.204.41,1
contextual.media.net,2
pixel-a.sitescout.com,6
tracker.stats.in.th,69
www.sps.kps.ku.ac.th,6
www.thaicrystal.com,3
www.thaicoralreef.in.th,5
analytics-static.ugc.bazaarvoice.com,1
rq.emg.cloud.duba.net,1
advert-serv.johnmorris.me,1
www.thaicritic.com,1
122.193.207.41,1
s4i.histats.com,13
res.music.wechat.com,28
dex.advg.jp,13
products.mizuno.jp,29
beacon.riskified.com,3
www.thaicowboys-indians.com,1
ssl.socdm.com,4
download.windowsupdate.com,172
osakavol-org.sslwww.jp,5
www.thaicycling.com,14
www.thaicyberupload.com,1
r.casalemedia.com,3
www.thaicyberu.go.th,12
p.univide.com,4
www.thaiconsole.com,8
desktop.youku.com,2
spcnv.i-mobile.co.jp,4
dmprfcs.deqwas.net,1
kcs.deqwas.net,2
kgncs.deqwas.net,1
kdccs.deqwas.net,1
www.thaidanskmilk.com,1
mk.ca-conv.amoad.com,3
ajax.cdnjs.com,12
finance.ku.ac.th,40
tlg.mookie1.com,3
www.thaicyberpoint.com,2
thaidanskmilk.com,1
www.thaicpd.com,7
sebz.goforandroid.com,4
spdmg-backend2.i-mobile.co.jp,10
www.yer-yae.com,1
www.thaiconsulate.jp,3
wf.taboola.com,6
www.thaidarkside.com,1
www.thaicosmetic.org,11
adashx.m.taobao.com,13
static.booster-7.com,9
www.thaicps.com,2
p2.pstatp.com,1
www.thaiday.com,7
gfwsl.geforce.com,30
www.thai-dancesport.com,2
www.thaiconsulatesydney.org,5
www.thaicredit.com,1
sdkapp.mobile.sina.cn,3
www.bing.com,13
www.thaidairy.co.th,4
www.thaidental.net,9
www.thaidepression.com,1
www.thaidesignholidays.com,25
www.safetybio.agri.kps.ku.ac.th,16
www.thaidae.com,6
navigation.api.hk.goforandroid.com,3
lan.line.me,3
www.ku-ept.human.ku.ac.th,23
www.thaicommonticket.com,20
appodeal.bidsopt.com,5
cdn-th.tunwalai.net,249
www.thaiconsulatela.org,22
578756.gameloft.com,2
www.thaidigitalpublishing.com,1
www.speexx.co.th,1
dsp-eu.exe.bid,6
www.thaidfilm.com,2
serviceapi.rmcnmv.naver.com,1
www.thaidive.com,1
p3.pstatp.com,17
www.thaidiyaudio.net,25
202.28.87.46,3
www.thaidate4u.com,8
maxcdn.bootstrapcdn.com,13
www.thai-divinemercy.com,1
www.re.kps.ku.ac.th,100
ui.ff.avast.com:80,10
api.mobula.sdk.duapps.com,19
thumb.bumq.com,13
www.dailymotion.com,25
www.thaidive.org,15
www.msp.agro.ku.ac.th,2
www.thaidhamma.net,1
103.10.124.67:80,1
www.thaidomainsave.com,2
www.thaidomainnames.com,9
neko-miku.com,33
up.sd.baidu.com,7
www.dreamsearch.or.kr,4
players.brightcove.net,17
api.data.360safe.com,2
www.thaidhost.com,2
e-photopics.eng.ku.ac.th,43
master3.teamviewer.com,50
dorzab.blogspot.com,17
cloud.chrominm.net,2
153.254.86.144:80,6
www.thaiddt.com,7
s2.dmcdn.net,22
serve.popads.net,52
common.like.naver.com,1
www.thaiduplicator.com,7
www.thaidnsservice.com,1
robo.departapp.com,12
fp.mklaud.com,16
bidder.mdspinc.com,11
www.vwin365.com,3
www.thaidvshop.com,25
forad.adalphago.com,3
us1.clickkydsp.com,6
www.thai-dutch.net,14
www.thaidk.com,2
d2oh4tlt9mrke9.cloudfront.net,2
bat.bing.com,13
cdn.rlcdn.com,2
www.thaidvd.net,2
i722.photobucket.com,1
themes.googleusercontent.com,5
www.thaidonatedb.com,1
www.icgsi2015.eng.ku.ac.th,2
a,2
www.thaieasterntv.com,4
cdn-test.wefi.ais.co.th,4
m.vwin365.com,7
www.thaieasycredit.com,1
www.thaieasyfly.com,1
keno.vwin365.com,1
www.thaieasyvps.com,1
msp2.vwin365.com,2
dis.us.criteo.com,2
www.checkraka.com,30
www.thaidrugwatch.org,24
sp.ku.ac.th,6
www.thaieasterngroup.com,1
www.thaidigitalid.com,3
www.thaicrossword.com,6
fin.bus.ku.ac.th,70
weatherblink.wdgserv.com,8
www.thaiebaybible.com,6
d5p.de17a.com,10
pmcmed.pmk.ac.th,1
thaieasypaint.com,1
loc.map.baidu.com,34
www.thaieei.com,13
csm2waycm-atl.netmng.com,2
www.thaidsign.com,17
www.thaiegazine.com,1
loadus.exelator.com,4
yngth.net,8
80.85.159.183,1
jelly-ios.cliapi.microfun.com,2
tj.kpzip.com,8
www.advertizingms.com,6
graph.facebook.com,48
www.easyopenweb.com,1
ios.skoutapis.com,11
u.sd.baidu.com,17
cdn.yengo.com,69
video.flyflv.com,14
www.thaidomainregister.com,6
www.thaiembassy.cz,2
www.thaiembassy.org,6
up.goal.in.th,64
www.thaiembedded.com,5
i.skoutapis.com,2
www.duckload.ws,36
www.thaiename.com,15
analytics.ff.avast.com,9
www.thaiembassy.jp,1
store.steampowered.com,12
ip35892529.ahcdn.com,4
th-th.appex-rf.msn.com,51
libdoc.dpu.ac.th,3
www.thaielectrics.com,8
www.thaiedresearch.org,7
www.thaienergyclub.com,1
www.thaiembassy.it,11
www.adintrend.com,3
www.thaiengineersociety.com,1
images-public.skoutapis.com,3
www.singaporegunclub.com,3
www.thaieasyjob.com,5
www.thaienergysaving.com,14
1491768223119.sr456iuhgfr4d6fi1svz0m.volluto.com,1
www.thaiemb.org.in,1
www.thaiecommerce.org,5
www.thaiendodontics.com,8
www.thaienter.com,2
www.thaienergyauditor.org,6
www.mebmarket.com,1
ads.contextweb.com,5
www.thaiedu.net,52
thaiepilepsy.org,1
porn555.com,10
www.thaieuaupair.com,1
www.thaiestatecenter.com,3
www.thaiexcite.com,2
f7031642.iavs9x.u.avast.com,2
203.205.151.233:80,23
www.thaiesco.org,22
203.154.179.58,11
cab.kps.ku.ac.th,22
um02.eset.com,119
b.max-confidence.men,1
code.poptm.com,10
bt.microfun.com,1
www.thaiespresso.com,25
www.thaieconwatch.com,3
porn555.agat-tech.com,56
www.thescreensnapshot.com,180
porn555.porn555.com,41
91.223.88.201,4
eduserv.ku.ac.th,30
www.thaifammed.org,1
in6.zog.link,20
eyeota2waycm.netmng.com,13
www.tjf.forest.ku.ac.th,2
cdn1ht.traffichaus.com,3
j8087387.vpsnitro.u.avast.com,1
sdk.open.phone.igexin.com,26
ocsp2.globalsign.com,8
z9820048.vpsnitro.u.avast.com,3
t5730298.vpsnitro.u.avast.com,3
www.thaiembassyuk.org.uk,1
www.thaietrade.com,19
www.thaiembassy.se,10
www.thaiendocrine.org,1
image.joox.com,13
thaiexpertgroup.com,15
kuaptrk.com,2
www.bus.ku.ac.th,11
www.thaifern.com,7
forensicscience.flas.kps.ku.ac.th,5
msg.iqiyi.com,3
www.thaifighterclub.org,25
too,6
www.thaifable.info,9
www.thaiestimate.com,3
xtra3.gpsonextra.net,33
www.thaifert.com,2
www.thaifa.com,3
cat.jp.as.criteo.com,2
www.thaifilm.com,7
h1874089.vpsnitro.u.avast.com,3
backoffice.thaiedresearch.org,2
www.thaifirstinsure.com,1
rdi.ku.ac.th,7
www.eve.eng.ku.ac.th,5
go.onclasrv.com,14
i168.photobucket.com,4
www.thaifollow.com,1
193.9.28.144,3
api.vungle.com,11
l.sharethis.com,96
ads.2mdnsys.com,57
www.thaifooddb.com,1
www.thaifitway.com,9
cfa.2mdnsys.com,15
www.thaifoodrestaurant.com,1
pr.ku.ac.th,12
vast-rtb2.vertamedia.com,4
www.thaifood.org,1
www.researchconference.kps.ku.ac.th,2
www.thaifiberglass.com,2
www.thaifrang.com,7
www.thaifreebuy.com,1
www.thaifoodbymaithai.com,15
ajax.googleapis.com,19
eco.ku.ac.th,5
cdn.mediafire.com,15
www.thaifire.com,6
www.thaiflour.co.th,9
www.thaifreetv.tv,1
www.thaifreshproduce.com,18
